TraderCopilot - Verified Performance Ledger
===========================================
Strategy: FlowMaster
Asset: ETH
Timeframe: 1h
Period: 2Y
Generated: 2026-01-27T17:26:21.059839Z

SUMMARY STATISTICS (Real Backtest Data - 2Y)
---------------------------------------
Total Trades: 145
Win Rate: 37.9%
Total Net Profit: +31.0 R
Wins: 55 | Losses: 90

TRADE HISTORY LOG (Verified On-Chain/Exchange Data)
---------------------------------------------------
ID       | DATE        | TYPE  | PRICE      | RESULT (R) | EXIT DATE  
TR-10066 | 2025-02-22  | LONG  | $2774.50   | -1.0R      | 2025-02-23 
TR-10067 | 2025-02-18  | SHORT | $2667.80   | -1.0R      | 2025-02-18 
TR-10068 | 2025-02-17  | LONG  | $2749.95   | +2.2R      | 2025-02-17 
TR-10069 | 2025-02-16  | LONG  | $2709.27   | -1.0R      | 2025-02-16 
TR-10070 | 2025-02-16  | SHORT | $2691.93   | +2.2R      | 2025-02-16 
TR-10071 | 2025-02-11  | SHORT | $2589.70   | -1.0R      | 2025-02-11 
TR-10072 | 2025-02-06  | SHORT | $2708.01   | -1.0R      | 2025-02-07 
TR-10073 | 2025-02-01  | SHORT | $3197.08   | +2.2R      | 2025-02-01 
TR-10074 | 2025-01-25  | LONG  | $3342.27   | -1.0R      | 2025-01-25 
TR-10075 | 2025-01-22  | SHORT | $3278.39   | +2.2R      | 2025-01-23 
TR-10076 | 2025-01-21  | SHORT | $3226.87   | -1.0R      | 2025-01-21 
TR-10077 | 2025-01-18  | SHORT | $3267.10   | -1.0R      | 2025-01-18 
TR-10078 | 2025-01-07  | SHORT | $3462.64   | +2.2R      | 2025-01-07 
TR-10079 | 2024-12-31  | LONG  | $3428.37   | -1.0R      | 2024-12-31 
TR-10080 | 2024-12-30  | LONG  | $3417.21   | -1.0R      | 2024-12-30 
TR-10081 | 2024-12-30  | SHORT | $3324.16   | -1.0R      | 2024-12-30 
TR-10082 | 2024-12-30  | SHORT | $3319.26   | -1.0R      | 2024-12-31 
TR-10083 | 2024-12-29  | SHORT | $3359.37   | -1.0R      | 2024-12-30 
TR-10084 | 2024-12-26  | SHORT | $3372.42   | +2.2R      | 2024-12-26 
TR-10085 | 2024-12-17  | SHORT | $3893.01   | +2.2R      | 2024-12-18 
TR-10086 | 2024-12-14  | SHORT | $3833.59   | -1.0R      | 2024-12-14 
TR-10087 | 2024-12-11  | LONG  | $3832.36   | +2.2R      | 2024-12-12 
TR-10088 | 2024-12-09  | SHORT | $3943.38   | +2.2R      | 2024-12-09 
TR-10089 | 2024-12-02  | SHORT | $3578.41   | -1.0R      | 2024-12-02 
TR-10090 | 2024-11-27  | LONG  | $3455.49   | +2.2R      | 2024-11-27 
TR-10091 | 2024-11-26  | SHORT | $3323.01   | -1.0R      | 2024-11-27 
TR-10092 | 2024-11-19  | SHORT | $3096.78   | -1.0R      | 2024-11-19 
TR-10093 | 2024-11-17  | SHORT | $3103.34   | -1.0R      | 2024-11-18 
TR-10094 | 2024-11-16  | LONG  | $3175.84   | -1.0R      | 2024-11-16 
TR-10095 | 2024-11-13  | SHORT | $3126.96   | -1.0R      | 2024-11-13 
TR-10096 | 2024-11-06  | LONG  | $2568.30   | +2.2R      | 2024-11-06 
TR-10097 | 2024-10-31  | SHORT | $2562.86   | +2.2R      | 2024-10-31 
TR-10098 | 2024-10-27  | LONG  | $2514.49   | -1.0R      | 2024-10-28 
TR-10099 | 2024-10-11  | LONG  | $2431.31   | +2.2R      | 2024-10-11 
TR-10100 | 2024-10-09  | LONG  | $2462.40   | -1.0R      | 2024-10-09 
TR-10101 | 2024-09-29  | SHORT | $2647.50   | -1.0R      | 2024-09-29 
TR-10102 | 2024-09-26  | LONG  | $2652.01   | -1.0R      | 2024-09-26 
TR-10103 | 2024-09-25  | SHORT | $2617.77   | +2.2R      | 2024-09-25 
TR-10104 | 2024-09-18  | SHORT | $2295.35   | -1.0R      | 2024-09-18 
TR-10105 | 2024-09-18  | LONG  | $2374.75   | +2.2R      | 2024-09-19 
TR-10106 | 2024-09-15  | SHORT | $2372.35   | +2.2R      | 2024-09-15 
TR-10107 | 2024-09-11  | SHORT | $2288.00   | -1.0R      | 2024-09-11 
TR-10108 | 2024-09-03  | SHORT | $2444.01   | -1.0R      | 2024-09-03 
TR-10109 | 2024-08-26  | SHORT | $2725.93   | +2.2R      | 2024-08-26 
TR-10110 | 2024-08-20  | LONG  | $2651.61   | -1.0R      | 2024-08-20 
TR-10111 | 2024-08-19  | SHORT | $2576.81   | -1.0R      | 2024-08-19 
TR-10112 | 2024-08-18  | LONG  | $2631.10   | -1.0R      | 2024-08-18 
TR-10113 | 2024-08-18  | LONG  | $2645.22   | +2.2R      | 2024-08-18 
TR-10114 | 2024-08-12  | LONG  | $2702.09   | -1.0R      | 2024-08-12 
TR-10115 | 2024-08-08  | LONG  | $2579.10   | +2.2R      | 2024-08-08 
TR-10116 | 2024-07-19  | LONG  | $3465.00   | +2.2R      | 2024-07-19 
TR-10117 | 2024-06-26  | LONG  | $3415.95   | -1.0R      | 2024-06-26 
TR-10118 | 2024-06-26  | SHORT | $3379.00   | +2.2R      | 2024-06-26 
TR-10119 | 2024-06-17  | SHORT | $3495.00   | -1.0R      | 2024-06-17 
TR-10120 | 2024-05-28  | SHORT | $3840.81   | +2.2R      | 2024-05-29 
TR-10121 | 2024-05-20  | SHORT | $3079.20   | -1.0R      | 2024-05-20 
TR-10122 | 2024-05-20  | LONG  | $3092.61   | +2.2R      | 2024-05-20 
TR-10123 | 2024-05-17  | LONG  | $3024.67   | +2.2R      | 2024-05-17 
TR-10124 | 2024-05-15  | LONG  | $2976.08   | +2.2R      | 2024-05-15 
TR-10125 | 2024-05-13  | LONG  | $2963.00   | -1.0R      | 2024-05-14 
TR-10126 | 2024-05-10  | SHORT | $2935.78   | +2.2R      | 2024-05-10 
TR-10127 | 2024-04-27  | LONG  | $3257.75   | -1.0R      | 2024-04-27 
TR-10128 | 2024-04-24  | SHORT | $3133.25   | -1.0R      | 2024-04-25 
TR-10129 | 2024-04-19  | SHORT | $2941.96   | -1.0R      | 2024-04-19 
TR-10130 | 2024-04-15  | SHORT | $3115.60   | +2.2R      | 2024-04-16 
TR-10131 | 2024-04-11  | SHORT | $3503.80   | -1.0R      | 2024-04-12 
TR-10132 | 2024-04-04  | LONG  | $3412.59   | -1.0R      | 2024-04-04 
TR-10133 | 2024-04-01  | SHORT | $3555.21   | +2.2R      | 2024-04-01 
TR-10134 | 2024-03-27  | SHORT | $3461.24   | -1.0R      | 2024-03-27 
TR-10135 | 2024-03-24  | LONG  | $3414.18   | +2.2R      | 2024-03-25 
TR-10136 | 2024-03-22  | SHORT | $3287.40   | -1.0R      | 2024-03-22 
TR-10137 | 2024-03-11  | LONG  | $4015.79   | -1.0R      | 2024-03-12 
TR-10138 | 2024-03-10  | SHORT | $3823.70   | -1.0R      | 2024-03-10 
TR-10139 | 2024-02-18  | LONG  | $2802.89   | -1.0R      | 2024-02-18 
TR-10140 | 2024-02-17  | SHORT | $2743.60   | -1.0R      | 2024-02-17 
TR-10141 | 2024-02-12  | SHORT | $2488.16   | -1.0R      | 2024-02-12 
TR-10142 | 2024-02-12  | LONG  | $2528.20   | +2.2R      | 2024-02-12 
TR-10143 | 2024-02-05  | LONG  | $2320.81   | -1.0R      | 2024-02-05 
TR-10144 | 2024-01-29  | LONG  | $2273.76   | -1.0R      | 2024-01-29 

[Cryptographically Signed by TraderCopilot Audit Engine]
Hash: I0KAC3-BKMJT0
